Close,ClassificationValue
38.98,-1
40.73,1
40.709999,1
40.59,1
40.419998,-1
40.689999,-1
41.02,-1
41.060001,1
40.439999,1
40.369999,-1
40.43,-1
40.669998,1
40.189999,1
40.18,1
39.599998,1
39.549999,1
39.439999,-1
40.369999,1
40.040001,1
39.810001,-1
39.919998,-1
40.48,-1
40.869999,-1
41.18,1
40.09,-1
41.25,-1
41.720001,1
41.360001,-1
41.369999,-1
41.540001,1
41.52,1
41.310001,1
40.919998,1
40.560001,1
40.509998,-1
40.549999,-1
40.73,1
40.119999,1
39.419998,1
39.380001,-1
39.799999,1
39.48,1
39.48,-1
39.52,-1
39.919998,1
39.779999,1
39.580002,-1
39.990002,-1
40.330002,-1
40.869999,1
40.68,-1
41.0,1
40.990002,1
40.75,1
40.369999,-1
40.490002,-1
40.669998,-1
40.990002,-1
41.060001,-1
41.099998,-1
41.349998,1
41.299999,1
41.200001,-1
41.360001,-1
41.709999,1
41.59,-1
41.630001,-1
41.880001,1
41.68,-1
41.700001,-1
42.040001,-1
42.459999,1
42.189999,1
42.099998,1
41.73,1
41.48,1
41.110001,1
40.93,-1
40.939999,-1
41.330002,1
41.110001,-1
41.169998,1
41.150002,1
40.91,1
40.880001,1
40.650002,1
40.610001,-1
40.919998,1
40.68,-1
40.84,-1
41.130001,-1
41.349998,-1
41.470001,-1
42.0,-1
42.07,-1
42.209999,-1
42.509998,1
42.41,-1
42.459999,1
42.330002,1
42.040001,1
41.889999,-1
42.09,-1
42.110001,-1
42.419998,-1
42.580002,1
42.439999,1
42.299999,1
42.169998,-1
42.200001,1
42.099998,1
41.93,1
41.599998,1
41.48,1
41.330002,-1
41.43,-1
41.650002,-1
41.700001,-1
41.740002,-1
42.0,-1
42.43,1
42.099998,-1
42.25,-1
42.709999,-1
42.93,1
42.799999,1
42.799999,-1
43.139999,-1
43.360001,1
43.220001,1
43.0,-1
43.439999,-1
43.540001,-1
43.689999,-1
43.790001,-1
44.009998,1
43.93,-1
43.990002,-1
44.09,1
43.75,1
43.619999,1
43.119999,-1
43.34,-1
43.360001,1
43.240002,-1
43.610001,1
43.549999,-1
43.779999,-1
43.869999,1
43.849998,1
43.790001,-1
43.849998,-1
44.09,-1
44.310001,-1
44.459999,-1
44.5,-1
44.549999,-1
44.639999,1
44.57,1
44.48,-1
44.490002,-1
44.75,-1
45.02,-1
45.18,1
44.939999,-1
45.34,1
44.610001,-1
44.849998,1
44.689999,1
44.52,-1
44.630001,-1
44.84,-1
44.900002,-1
45.240002,-1
45.279999,-1
45.32,-1
45.470001,-1
45.619999,1
45.400002,1
45.25,-1
45.419998,-1
45.720001,1
45.139999,1
45.110001,-1
45.25,-1
45.549999,-1
45.77,-1
46.330002,-1
46.41,1
46.400002,-1
46.650002,-1
46.970001,-1
47.150002,1
46.959999,-1
47.09,-1
47.189999,-1
47.490002,-1
47.939999,1
47.75,1
47.459999,-1
47.77,-1
48.049999,-1
48.16,1
47.73,-1
47.810001,-1
47.91,1
47.5,1
47.220001,-1
47.299999,-1
47.32,-1
47.630001,-1
47.73,-1
47.740002,-1
47.900002,-1
47.91,1
47.66,-1
47.75,-1
48.0,-1
48.18,1
48.099998,1
47.970001,-1
48.130001,-1
48.459999,1
48.310001,-1
48.639999,1
48.529999,-1
48.959999,-1
49.349998,1
49.349998,-1
49.380001,-1
49.400002,1
49.200001,-1
49.560001,-1
49.779999,1
49.57,-1
49.66,-1
49.869999,-1
50.060001,1
49.98,-1
50.169998,-1
50.369999,-1
51.07,1
51.07,1
51.060001,1
51.049999,-1
51.389999,-1
51.619999,1
51.259998,1
50.580002,-1
50.939999,-1
51.459999,1
51.27,1
51.27,1
51.07,1
50.970001,1
50.810001,1
50.419998,-1
50.580002,-1
51.07,-1
51.27,-1
51.330002,-1
51.560001,-1
52.029999,-1
52.450001,1
52.259998,-1
52.57,-1
52.98,-1
53.049999,1
52.830002,-1
53.09,-1
53.240002,1
53.130001,-1
53.200001,-1
53.209999,1
52.700001,1
52.029999,1
51.02,-1
51.900002,-1
52.48,-1
52.689999,1
52.459999,-1
52.529999,-1
52.549999,1
52.459999,1
52.459999,-1
52.82,-1
53.459999,1
53.349998,1
53.220001,-1
53.369999,-1
53.57,-1
53.919998,-1
54.150002,1
54.07,1
53.709999,1
53.419998,-1
54.110001,-1
54.740002,-1
54.93,-1
55.209999,-1
55.439999,-1
55.66,1
55.59,1
54.889999,-1
55.400002,-1
55.77,-1
55.779999,1
55.470001,-1
55.619999,-1
55.830002,1
55.810001,1
55.68,-1
55.720001,-1
56.040001,1
55.970001,-1
56.0,1
55.77,-1
55.779999,1
55.16,-1
55.200001,-1
55.450001,1
55.209999,-1
55.279999,1
55.060001,1
54.810001,1
54.369999,1
53.580002,-1
54.32,-1
54.349998,1
54.0,-1
54.419998,-1
54.5,1
54.290001,-1
54.299999,-1
55.5,-1
55.52,1
55.48,1
55.240002,-1
55.34,-1
55.41,-1
55.73,-1
56.25,-1
56.349998,-1
56.43,1
56.209999,1
56.150002,-1
56.310001,-1
56.349998,-1
56.599998,-1
56.669998,1
56.060001,-1
56.52,1
56.389999,1
56.34,-1
56.389999,1
55.869999,-1
55.959999,1
55.880001,1
55.759998,1
55.450001,1
55.439999,-1
55.689999,-1
56.0,-1
56.439999,-1
56.599998,1
56.48,1
56.209999,1
56.169998,-1
56.220001,-1
56.43,-1
56.709999,-1
56.959999,-1
57.43,-1
57.919998,-1
58.169998,1
58.110001,1
57.73,1
57.599998,-1
57.959999,-1
58.139999,1
57.919998,1
57.689999,1
57.59,-1
57.650002,1
57.650002,-1
57.75,1
57.610001,1
56.880001,-1
57.32,-1
57.959999,1
57.959999,-1
57.970001,-1
58.369999,1
58.16,1
58.150002,-1
58.32,1
58.09,-1
58.139999,-1
58.330002,1
58.18,1
58.09,-1
58.189999,-1
58.389999,-1
58.68,1
58.630001,1
58.23,-1
58.25,1
57.630001,1
57.509998,1
56.759998,1
56.360001,-1
57.189999,-1
57.25,-1
57.290001,1
56.990002,1
56.560001,-1
57.09,1
57.049999,-1
57.130001,1
57.130001,1
57.119999,-1
57.41,-1
57.73,-1
57.98,-1
58.369999,-1
58.470001,-1
58.970001,-1
59.279999,-1
59.650002,-1
60.009998,-1
60.029999,1
59.970001,1
59.91,1
59.41,-1
59.549999,-1
59.59,1
59.41,1
59.189999,1
58.91,-1
59.41,-1
59.610001,-1
59.669998,1
59.650002,-1
60.02,-1
60.32,-1
60.619999,1
60.5,-1
60.509998,-1
60.709999,1
60.610001,1
60.299999,1
60.240002,1
59.869999,1
58.619999,-1
59.389999,1
59.25,1
59.150002,-1
59.290001,1
59.169998,1
58.619999,1
58.27,-1
59.139999,1
59.080002,1
58.869999,-1
58.990002,-1
59.07,-1
59.580002,-1
59.599998,1
59.599998,1
58.869999,-1
58.919998,1
58.259998,-1
58.540001,1
57.700001,1
57.290001,1
56.990002,-1
57.41,1
56.990002,1
56.68,-1
56.720001,1
56.41,1
56.189999,1
55.27,1
55.139999,-1
55.82,-1
56.779999,1
56.73,-1
57.150002,-1
57.509998,1
56.880001,-1
56.939999,-1
57.200001,1
57.139999,1
57.09,1
56.939999,1
56.810001,-1
57.0,-1
57.32,1
57.16,1
56.709999,-1
56.869999,-1
57.330002,1
57.009998,1
56.66,1
56.549999,1
56.0,-1
56.560001,-1
56.939999,-1
57.419998,-1
57.459999,1
57.41,-1
57.52,1
57.41,1
57.259998,-1
57.32,-1
57.599998,1
57.5,1
57.48,-1
57.490002,1
57.169998,1
56.849998,1
56.220001,-1
56.380001,-1
56.990002,1
56.939999,-1
56.970001,-1
57.080002,-1
57.349998,-1
57.439999,-1
57.700001,-1
58.279999,-1
58.700001,1
58.599998,-1
58.73,-1
58.849998,-1
58.959999,-1
59.34,1
58.970001,-1
59.02,1
58.880001,-1
59.040001,1
58.900002,-1
58.970001,1
58.860001,-1
59.139999,-1
59.209999,1
59.139999,1
58.959999,-1
59.0,1
58.98,-1
59.299999,-1
59.77,-1
59.889999,-1
59.91,-1
60.389999,1
60.130001,1
59.689999,1
59.5,1
58.77,1
58.41,1
58.080002,-1
58.400002,1
58.380001,1
57.889999,1
57.27,1
57.07,-1
57.209999,-1
57.380001,1
56.779999,-1
56.860001,1
56.720001,1
56.130001,1
55.610001,-1
55.959999,-1
56.82,1
56.32,1
56.27,1
55.98,1
55.32,-1
55.84,1
55.490002,1
55.18,-1
55.459999,1
55.169998,1
54.73,-1
55.029999,-1
55.799999,-1
56.240002,1
55.939999,1
55.740002,-1
55.93,-1
56.16,1
56.119999,1
56.009998,1
55.619999,1
54.779999,1
54.57,1
54.02,1
53.470001,-1
54.040001,1
53.830002,-1
54.240002,-1
54.32,-1
54.740002,-1
55.040001,1
54.959999,-1
55.009998,-1
55.07,-1
55.290001,-1
55.740002,-1
55.98,1
55.98,1
55.860001,1
55.779999,1
55.66,1
55.34,-1
55.43,-1
55.540001,1
55.369999,-1
56.509998,-1
56.52,1
56.389999,1
56.169998,-1
56.299999,1
56.299999,-1
56.43,-1
56.59,1
56.130001,1
55.439999,-1
55.59,1
55.419998,1
54.860001,-1
55.040001,1
55.040001,1
54.560001,1
54.369999,1
54.130001,-1
54.830002,-1
55.040001,1
54.860001,1
54.75,-1
54.799999,1
54.419998,-1
54.57,-1
54.849998,-1
55.299999,1
55.25,-1
55.459999,1
55.439999,-1
55.68,-1
55.73,-1
55.759998,1
55.700001,1
55.669998,-1
55.709999,-1
55.740002,-1
55.830002,-1
55.889999,-1
56.130001,-1
56.23,-1
56.889999,-1
57.43,-1
57.889999,-1
58.0,1
57.970001,-1
57.990002,1
57.91,1
57.57,1
57.5,1
57.439999,1
57.16,1
57.110001,-1
57.279999,-1
57.59,-1
57.68,1
57.330002,1
56.939999,1
56.939999,1
56.919998,-1
57.060001,1
57.02,1
56.939999,-1
57.240002,-1
57.380001,1
56.869999,1
56.25,1
56.099998,-1
56.119999,1
56.049999,1
55.700001,1
55.700001,1
55.610001,1
55.099998,1
54.720001,1
54.18,-1
54.509998,1
54.169998,-1
54.57,-1
55.509998,-1
55.529999,1
55.040001,1
54.720001,-1
54.889999,-1
55.439999,-1
55.52,-1
55.84,-1
56.07,-1
56.279999,-1
56.66,1
56.610001,-1
56.720001,-1
56.84,1
56.810001,-1
57.009998,-1
57.189999,-1
57.75,-1
58.07,1
57.790001,1
57.599998,1
57.439999,1
56.84,-1
56.959999,-1
57.09,1
57.0,1
56.490002,1
55.790001,1
55.740002,-1
56.110001,1
55.720001,-1
55.830002,1
55.439999,1
55.220001,1
55.110001,1
53.860001,-1
54.009998,-1
54.57,1
54.360001,1
53.900002,1
53.060001,1
52.939999,1
52.48,-1
52.619999,-1
53.52,1
53.360001,1
52.990002,-1
53.389999,-1
53.720001,-1
54.029999,-1
54.139999,-1
54.220001,1
54.150002,-1
54.57,-1
54.860001,1
54.630001,1
54.349998,1
54.25,1
53.860001,1
53.720001,1
52.700001,1
52.200001,-1
53.049999,-1
53.619999,1
53.41,1
53.389999,-1
53.939999,-1
54.220001,-1
54.43,-1
54.900002,-1
55.110001,-1
55.349998,-1
56.43,1
55.869999,1
55.59,-1
55.810001,1
55.700001,1
55.549999,-1
55.82,-1
55.93,1
55.720001,-1
55.799999,-1
56.130001,1
56.029999,1
55.830002,1
55.540001,1
55.299999,-1
55.389999,1
55.310001,-1
55.470001,-1
56.02,-1
56.150002,-1
56.650002,-1
56.849998,-1
56.880001,1
56.84,1
56.68,-1
57.200001,1
57.130001,1
57.09,-1
57.549999,1
57.389999,-1
57.439999,-1
57.52,-1
57.779999,-1
58.049999,-1
58.110001,1
57.57,-1
58.360001,-1
58.57,1
58.400002,-1
58.810001,-1
58.970001,-1
59.139999,-1
59.32,-1
59.599998,1
59.580002,-1
59.639999,-1
59.68,-1
59.77,-1
59.959999,-1
60.290001,-1
60.450001,-1
60.529999,-1
60.619999,-1
61.240002,-1
61.970001,1
61.779999,-1
61.900002,-1
62.299999,1
62.220001,1
61.759998,1
61.650002,-1
62.209999,1
62.02,1
61.5,1
61.139999,-1
61.41,-1
61.919998,-1
62.299999,1
62.099998,-1
62.32,-1
62.360001,-1
62.59,-1
62.84,-1
63.299999,-1
63.439999,1
63.43,-1
63.849998,-1
63.950001,-1
64.050003,1
63.470001,1
63.439999,-1
63.5,1
63.48,-1
63.66,1
63.380001,-1
63.57,-1
64.209999,1
64.0,-1
64.860001,1
64.739998,1
64.699997,1
64.529999,1
64.419998,1
64.349998,-1
64.379997,-1
64.93,-1
65.059998,-1
65.599998,-1
65.660004,1
65.459999,-1
65.610001,-1
65.959999,-1
66.529999,-1
66.620003,1
66.309998,1
66.260002,-1
66.370003,-1
68.68,1
66.199997,1
65.809998,-1
65.82,1
65.769997,1
64.400002,-1
65.300003,-1
65.550003,1
65.459999,1
65.309998,1
65.169998,-1
65.639999,-1
66.18,-1
66.440002,-1
66.519997,1
66.410004,-1
66.470001,1
66.410004,1
66.389999,-1
66.5,-1
66.830002,-1
67.080002,-1
67.389999,1
66.989998,-1
67.269997,1
66.849998,1
66.68,1
66.260002,1
66.010002,-1
66.43,-1
66.559998,1
66.559998,-1
66.730003,-1
67.080002,1
66.889999,1
65.639999,-1
66.669998,1
66.660004,1
66.150002,1
65.800003,-1
65.980003,1
65.690002,1
65.18,1
64.580002,-1
65.150002,1
65.139999,1
64.900002,-1
65.160004,1
64.470001,1
64.470001,-1
64.589996,1
64.519997,-1
64.639999,-1
65.209999,-1
65.629997,-1
65.809998,1
65.769997,1
65.709999,1
65.690002,1
65.32,1
64.860001,-1
65.279999,1
64.790001,1
64.410004,-1
64.699997,-1
64.709999,-1
64.860001,-1
64.870003,-1
65.230003,-1
65.839996,-1
66.610001,-1
66.709999,-1
66.760002,-1
67.370003,1
66.940002,-1
67.290001,-1
67.68,1
67.669998,-1
67.82,1
67.739998,-1
67.949997,-1
68.059998,1
67.720001,1
67.550003,-1
67.730003,-1
68.110001,-1
68.290001,-1
68.43,-1
68.440002,1
67.980003,1
67.589996,-1
67.669998,-1
67.699997,1
67.550003,-1
67.809998,-1
68.07,-1
68.190002,1
67.959999,-1
68.459999,1
68.349998,1
67.879997,1
67.279999,-1
67.959999,-1
68.010002,1
67.529999,-1
67.650002,1
67.209999,1
66.080002,-1
66.959999,-1
66.989998,1
66.720001,1
65.769997,-1
65.779999,-1
66.470001,-1
66.580002,-1
66.730003,-1
66.769997,1
66.730003,-1
67.18,-1
67.769997,1
66.970001,-1
67.940002,-1
68.110001,-1
68.169998,1
68.160004,1
68.040001,1
67.849998,-1
67.870003,-1
68.209999,-1
68.449997,1
68.0,-1
68.059998,1
67.980003,-1
68.339996,-1
68.459999,1
68.339996,-1
68.419998,-1
68.620003,-1
68.730003,-1
69.110001,-1
69.470001,-1
70.010002,-1
70.870003,1
70.769997,-1
71.07,-1
71.269997,-1
71.660004,-1
71.669998,1
71.620003,1
71.620003,-1
71.720001,-1
71.779999,1
71.699997,-1
71.839996,-1
71.849998,1
71.75,1
71.699997,1
71.32,-1
71.779999,-1
72.010002,1
71.93,-1
71.989998,1
71.699997,-1
72.040001,-1
72.389999,-1
72.639999,1
72.529999,1
71.980003,-1
72.010002,1
71.760002,1
71.260002,1
71.120003,1
70.860001,-1
70.910004,-1
71.019997,-1
71.650002,-1
71.690002,1
71.550003,1
70.959999,-1
71.129997,1
70.639999,1
69.660004,1
69.120003,-1
69.150002,1
68.959999,-1
69.370003,-1
69.610001,1
69.470001,1
69.07,1
68.32,-1
68.389999,-1
68.75,-1
68.809998,1
68.290001,-1
68.400002,1
68.349998,1
68.129997,1
67.900002,-1
68.169998,-1
68.839996,-1
69.260002,-1
69.809998,-1
69.879997,-1
69.959999,-1
70.419998,-1
70.580002,1
70.480003,1
70.459999,1
70.449997,1
70.419998,-1
70.739998,1
70.589996,1
70.410004,-1
70.660004,1
70.32,1
70.160004,1
69.760002,-1
69.889999,-1
69.959999,-1
70.199997,1
70.160004,1
70.010002,1
69.779999,1
69.690002,-1
70.190002,-1
70.419998,1
70.400002,-1
70.599998,-1
70.910004,-1
71.059998,1
70.940002,1
70.849998,1
70.660004,1
70.510002,1
70.400002,-1
70.449997,1
69.889999,1
69.699997,-1
70.040001,1
70.010002,1
69.550003,1
69.370003,1
68.809998,1
68.489998,-1
68.910004,1
68.839996,1
68.309998,-1
68.559998,1
68.410004,1
67.900002,1
67.900002,1
67.599998,-1
67.900002,-1
68.269997,-1
68.589996,1
68.529999,1
68.459999,1
67.709999,1
67.050003,1
66.300003,1
65.239998,-1
65.699997,-1
65.989998,-1
66.529999,1
66.239998,1
66.019997,1
65.169998,1
64.260002,1
63.57,1
62.650002,-1
63.099998,-1
64.290001,1
64.269997,1
63.93,1
63.82,1
63.59,1
62.34,1
61.110001,1
60.619999,1
59.470001,1
55.5,-1
58.080002,-1
59.630001,1
59.380001,1
57.27,-1
57.57,-1
58.389999,-1
58.400002,-1
58.450001,1
57.82,1
56.34,1
55.5,1
54.330002,-1
55.889999,1
55.740002,1
55.540001,1
54.779999,1
53.59,1
52.68,1
52.450001,1
52.32,-1
52.599998,-1
54.41,-1
54.75,-1
55.860001,-1
56.490002,-1
56.810001,1
56.169998,-1
56.549999,-1
57.200001,-1
57.73,-1
58.029999,1
57.830002,1
57.830002,1
56.779999,1
56.200001,-1
56.419998,-1
56.810001,1
56.799999,1
56.360001,-1
56.459999,-1
56.77,-1
57.200001,-1
57.830002,-1
58.23,1
57.75,-1
57.98,-1
58.119999,1
57.75,1
57.360001,-1
57.509998,-1
57.57,1
57.549999,-1
57.630001,-1
58.25,-1
58.66,1
58.639999,-1
59.009998,-1
59.369999,1
59.119999,-1
59.779999,1
59.700001,1
59.580002,1
59.549999,1
58.790001,1
58.66,-1
58.68,-1
59.119999,1
58.560001,1
58.119999,-1
58.360001,-1
58.380001,-1
58.450001,-1
58.59,-1
58.84,1
58.700001,-1
58.889999,-1
59.080002,1
59.029999,1
58.950001,1
58.540001,1
57.689999,1
56.630001,-1
56.959999,1
56.150002,1
55.77,-1
56.27,1
55.490002,-1
56.099998,-1
56.16,-1
56.700001,-1
57.07,1
57.07,-1
57.200001,-1
57.240002,1
57.049999,1
56.950001,-1
57.27,1
57.080002,1
56.889999,1
56.34,1
55.59,1
54.959999,1
53.490002,-1
55.209999,1
54.689999,1
54.540001,-1
55.720001,-1
56.540001,1
56.52,-1
57.119999,-1
57.75,-1
58.349998,-1
58.709999,1
58.32,-1
58.779999,-1
59.59,1
59.459999,-1
60.16,1
59.970001,-1
60.16,1
59.82,-1
60.450001,-1
60.810001,-1
61.540001,1
61.360001,-1
61.73,-1
62.119999,-1
62.41,1
62.259998,1
61.939999,-1
62.639999,1
62.389999,-1
62.93,-1
63.060001,1
62.27,-1
62.32,-1
62.630001,1
62.419998,-1
62.57,1
62.369999,1
62.07,-1
62.580002,-1
62.82,1
62.639999,1
62.630001,-1
63.02,1
62.93,-1
62.959999,-1
63.099998,1
62.689999,-1
63.720001,-1
64.129997,1
64.120003,-1
64.739998,1
64.589996,-1
64.709999,-1
64.849998,-1
65.199997,1
65.110001,1
64.669998,-1
65.129997,-1
65.18,-1
65.279999,-1
65.440002,-1
65.620003,-1
65.75,-1
65.919998,-1
66.239998,1
66.230003,1
65.849998,-1
66.199997,-1
66.309998,1
66.169998,1
66.110001,-1
66.400002,1
66.169998,1
66.169998,1
65.760002,-1
65.830002,-1
66.150002,-1
66.349998,-1
66.410004,-1
66.519997,1
66.199997,1
65.830002,-1
65.919998,1
65.459999,-1
65.470001,1
65.010002,1
64.290001,1
64.099998,-1
64.720001,-1
64.739998,-1
64.849998,-1
65.260002,-1
65.330002,-1
65.510002,-1
65.669998,-1
65.910004,1
65.599998,-1
65.93,1
65.610001,1
65.470001,-1
65.949997,1
65.849998,-1
66.190002,-1
66.209999,-1
66.400002,-1
66.68,1
66.580002,1
66.57,-1
66.849998,1
66.839996,-1
67.360001,-1
67.849998,-1
68.279999,-1
68.519997,1
68.449997,1
68.290001,-1
68.769997,-1
69.089996,-1
69.139999,1
68.919998,1
68.889999,-1
69.230003,-1
69.300003,-1
69.529999,-1
69.720001,-1
69.760002,1
69.699997,1
69.650002,-1
69.800003,-1
69.970001,-1
70.169998,1
70.029999,1
69.529999,1
69.440002,-1
70.010002,-1
70.349998,-1
70.519997,1
70.480003,1
70.209999,-1
70.43,1
70.25,-1
70.290001,1
69.959999,-1
70.139999,1
70.139999,1
70.099998,1
70.019997,1
69.870003,-1
70.010002,-1
70.330002,-1
70.800003,1
70.690002,-1
70.699997,1
70.529999,-1
70.580002,1
70.410004,1
69.940002,-1
70.029999,-1
70.410004,1
70.230003,-1
70.25,1
69.949997,-1
70.019997,-1
70.089996,1
70.010002,-1
70.25,1
70.199997,1
70.040001,1
69.410004,1
69.07,-1
69.370003,1
68.860001,-1
69.459999,-1
69.940002,-1
70.220001,1
69.739998,-1
70.040001,1
69.889999,1
69.760002,1
69.639999,1
69.199997,1
69.139999,1
68.93,1
68.489998,1
68.349998,1
67.900002,-1
67.910004,-1
68.279999,1
68.260002,-1
68.540001,-1
68.669998,-1
69.239998,1
69.129997,1
69.07,-1
69.300003,-1
69.709999,-1
70.169998,1
69.959999,-1
70.019997,-1
70.480003,-1
70.589996,-1
70.790001,-1
71.07,-1
71.379997,-1
71.489998,1
71.440002,1
71.379997,1
71.290001,-1
71.540001,-1
71.760002,-1
71.910004,1
71.519997,-1
72.040001,-1
72.160004,-1
72.5,-1
72.660004,1
72.639999,-1
73.0,1
72.839996,1
72.580002,-1
72.989998,-1
73.199997,1
73.150002,-1
73.169998,1
73.07,-1
73.120003,1
72.800003,-1
73.220001,-1
73.300003,1
72.959999,-1
73.300003,1
72.889999,1
72.269997,1
72.129997,1
71.699997,-1
72.220001,-1
72.300003,-1
72.830002,-1
72.849998,1
72.699997,1
72.599998,1
71.870003,-1
72.199997,-1
72.269997,-1
72.300003,-1
72.400002,-1
72.970001,-1
73.260002,-1
73.32,-1
73.379997,1
72.959999,-1
73.0,-1
73.279999,-1
74.010002,-1
74.480003,1
74.459999,1
73.800003,-1
74.010002,1
73.830002,1
73.449997,1
72.809998,-1
73.059998,-1
73.360001,-1
73.519997,1
73.230003,-1
73.290001,1
72.949997,1
72.349998,1
71.830002,-1
71.900002,-1
72.559998,1
71.620003,1
69.610001,-1
72.379997,1
72.25,-1
73.230003,-1
73.660004,1
73.620003,-1
73.800003,-1
74.279999,1
74.0,1
73.959999,-1
73.989998,1
73.900002,-1
73.910004,-1
74.059998,-1
74.300003,-1
74.739998,1
74.629997,1
74.400002,1
74.279999,1
73.809998,-1
73.970001,-1
74.32,-1
74.440002,-1
74.559998,-1
75.019997,-1
75.43,-1
75.5,-1
75.669998,-1
75.690002,-1
76.0,-1
76.279999,1
76.239998,1
76.220001,-1
76.360001,-1
76.639999,1
76.550003,-1
76.559998,1
76.410004,-1
76.620003,-1
77.029999,-1
77.089996,-1
77.110001,1
77.080002,-1
77.099998,1
76.629997,-1
76.699997,-1
77.040001,1
76.970001,1
76.879997,1
76.75,-1
76.93,-1
77.18,1
77.050003,-1
77.330002,-1
77.57,1
77.519997,1
77.480003,1
77.459999,-1
77.470001,-1
77.550003,-1
77.620003,-1
77.68,1
77.68,-1
77.870003,1
77.620003,-1
77.800003,-1
77.970001,-1
78.220001,1
78.07,1
78.059998,-1
78.309998,-1
78.330002,-1
78.589996,-1
78.949997,-1
79.080002,-1
79.139999,1
79.139999,-1
79.32,-1
79.379997,1
79.300003,1
78.919998,-1
78.93,1
78.790001,-1
78.980003,-1
79.190002,1
79.139999,1
78.980003,-1
79.239998,-1
79.699997,-1
79.940002,-1
80.019997,1
79.739998,-1
79.75,1
79.699997,-1
79.849998,1
79.769997,-1
79.989998,-1
80.089996,-1
80.199997,-1
80.550003,1
80.5,-1
80.540001,1
80.489998,1
80.379997,1
79.75,1
79.349998,-1
79.900002,1
79.699997,1
79.459999,-1
80.169998,-1
80.470001,-1
80.879997,-1
81.059998,-1
81.150002,1
81.0,1
80.900002,-1
81.160004,1
80.970001,1
80.860001,-1
81.099998,1
80.720001,1
80.300003,-1
80.660004,-1
80.940002,1
80.730003,1
80.559998,1
80.389999,1
80.260002,-1
80.370003,1
80.110001,1
79.699997,1
79.489998,1
78.669998,-1
79.019997,1
78.639999,-1
79.139999,-1
79.440002,-1
79.730003,1
79.599998,-1
79.970001,-1
80.400002,-1
80.809998,1
80.790001,-1
80.889999,-1
81.110001,1
80.769997,-1
81.059998,-1
81.209999,-1
81.459999,-1
81.639999,-1
81.690002,-1
82.269997,-1
82.599998,-1
82.980003,-1
83.120003,1
83.120003,-1
83.220001,-1
83.360001,1
83.309998,1
83.059998,-1
83.339996,-1
83.639999,-1
84.010002,1
83.739998,1
83.540001,1
83.519997,1
83.480003,1
83.459999,1
83.080002,1
82.849998,-1
82.919998,-1
83.089996,-1
83.18,1
83.0,1
81.959999,-1
82.089996,1
81.339996,-1
81.860001,1
81.779999,1
81.760002,-1
82.169998,-1
82.410004,1
82.349998,-1
82.360001,-1
82.400002,1
82.32,1
81.940002,-1
82.07,1
81.910004,1
81.440002,1
81.32,-1
81.699997,-1
81.989998,1
81.830002,-1
82.18,-1
82.309998,-1
82.559998,-1
82.760002,-1
82.870003,-1
83.050003,-1
83.099998,-1
83.449997,1
83.220001,1
83.0,-1
83.239998,-1
83.790001,1
83.480003,-1
83.860001,-1
83.889999,-1
83.910004,-1
84.0,-1
84.209999,-1
84.279999,1
84.239998,1
84.18,1
84.080002,-1
84.360001,-1
84.739998,-1
84.790001,-1
84.800003,-1
85.040001,-1
85.220001,-1
85.239998,1
84.959999,1
84.790001,1
84.25,-1
84.830002,-1
84.93,-1
85.18,1
85.099998,1
84.940002,-1
85.139999,1
85.0,1
85.0,1
84.690002,-1
84.730003,-1
84.860001,-1
85.18,1
85.139999,-1
85.160004,-1
85.230003,1
85.190002,1
84.839996,-1
85.080002,-1
85.190002,-1
85.209999,-1
85.650002,-1
86.029999,-1
86.220001,1
86.18,-1
86.279999,1
86.0,1
85.730003,1
85.440002,1
85.160004,1
84.419998,1
83.550003,-1
83.790001,-1
84.18,-1
84.349998,1
84.330002,1
84.0,1
83.459999,1
83.449997,-1
83.660004,1
83.449997,1
83.220001,-1
83.550003,-1
83.900002,-1
84.290001,-1
84.379997,1
84.330002,1
84.150002,1
84.150002,1
84.07,1
83.809998,-1
84.300003,-1
84.75,1
84.230003,-1
84.629997,-1
84.889999,-1
85.260002,-1
85.370003,-1
85.400002,-1
85.610001,-1
85.839996,1
85.839996,-1
86.209999,-1
86.489998,-1
86.629997,1
86.599998,1
86.519997,-1
86.739998,-1
86.860001,-1
86.940002,-1
87.230003,-1
87.480003,-1
87.559998,-1
87.580002,1
87.550003,-1
87.629997,1
87.57,1
87.290001,1
86.949997,-1
87.239998,1
86.459999,1
85.540001,-1
86.169998,1
86.07,1
85.669998,-1
85.769997,-1
86.050003,-1
86.209999,-1
86.639999,-1
87.169998,-1
87.199997,-1
87.43,1
87.25,-1
87.400002,1
87.260002,1
86.980003,1
86.800003,-1
86.830002,1
86.690002,1
86.540001,-1
86.900002,-1
87.209999,-1
87.239998,1
87.129997,1
87.019997,1
86.809998,-1
86.839996,1
86.830002,-1
86.93,-1
87.089996,1
86.839996,1
86.199997,1
86.029999,-1
86.199997,1
86.160004,-1
86.32,-1
86.529999,1
86.529999,1
86.5,-1
86.550003,-1
87.040001,-1
87.559998,-1
87.940002,-1
88.040001,-1
88.239998,1
88.150002,-1
88.510002,1
88.459999,1
88.300003,-1
88.779999,-1
88.879997,-1
88.889999,-1
89.040001,1
89.0,1
88.93,-1
89.110001,-1
89.230003,-1
89.510002,-1
89.709999,-1
89.919998,1
89.849998,1
89.660004,1
89.550003,-1
89.940002,-1
90.269997,1
90.099998,1
89.540001,1
89.459999,-1
